2021-05-13 11:11:25,187 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 000 | Batch: 000 | RegLoss: 88328.76562
2021-05-13 11:19:00,998 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 024 | Batch: 000 | RegLoss: 239.67700
2021-05-13 11:19:08,031 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 024 | Batch: 100 | RegLoss: 242.19864
2021-05-13 11:19:20,018 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 025 | Batch: 000 | RegLoss: 236.35561
2021-05-13 11:19:27,230 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 025 | Batch: 100 | RegLoss: 239.83948
2021-05-13 11:19:39,196 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 026 | Batch: 000 | RegLoss: 239.30464
2021-05-13 11:19:46,462 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 026 | Batch: 100 | RegLoss: 239.75487
2021-05-13 11:19:57,682 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 027 | Batch: 000 | RegLoss: 240.50677
2021-05-13 11:20:05,008 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 027 | Batch: 100 | RegLoss: 237.54578
2021-05-13 11:20:16,861 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 028 | Batch: 000 | RegLoss: 239.31638
2021-05-13 11:20:23,836 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 028 | Batch: 100 | RegLoss: 240.48619
2021-05-13 11:20:35,565 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 029 | Batch: 000 | RegLoss: 240.98911
2021-05-13 11:20:42,478 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 029 | Batch: 100 | RegLoss: 240.90823
2021-05-13 11:20:54,770 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 030 | Batch: 000 | RegLoss: 239.41107
2021-05-13 11:21:02,159 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 030 | Batch: 100 | RegLoss: 241.10556
2021-05-13 11:21:14,475 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 031 | Batch: 000 | RegLoss: 239.20616
2021-05-13 11:21:21,590 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 031 | Batch: 100 | RegLoss: 239.20622
2021-05-13 11:21:33,551 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 032 | Batch: 000 | RegLoss: 239.86685
2021-05-13 11:21:40,749 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 032 | Batch: 100 | RegLoss: 238.10284
2021-05-13 11:21:52,675 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 033 | Batch: 000 | RegLoss: 240.59555
2021-05-13 11:21:59,859 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 033 | Batch: 100 | RegLoss: 240.03271
2021-05-13 11:22:11,534 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 034 | Batch: 000 | RegLoss: 239.83673
2021-05-13 11:22:18,596 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 034 | Batch: 100 | RegLoss: 240.90756
2021-05-13 11:22:29,583 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 035 | Batch: 000 | RegLoss: 238.42381
2021-05-13 11:22:36,417 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 035 | Batch: 100 | RegLoss: 239.24716
2021-05-13 11:22:48,141 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 036 | Batch: 000 | RegLoss: 237.60098
2021-05-13 11:22:55,316 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 036 | Batch: 100 | RegLoss: 240.91753
2021-05-13 11:23:06,838 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 037 | Batch: 000 | RegLoss: 240.00357
2021-05-13 11:23:13,687 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 037 | Batch: 100 | RegLoss: 237.83209
2021-05-13 11:23:25,422 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 038 | Batch: 000 | RegLoss: 244.18207
2021-05-13 11:23:32,691 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 038 | Batch: 100 | RegLoss: 237.81369
2021-05-13 11:23:44,864 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 039 | Batch: 000 | RegLoss: 242.53415
2021-05-13 11:23:52,132 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 039 | Batch: 100 | RegLoss: 238.20331
2021-05-13 11:24:04,866 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 040 | Batch: 000 | RegLoss: 239.27051
2021-05-13 11:24:12,178 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 040 | Batch: 100 | RegLoss: 239.59238
2021-05-13 11:24:24,409 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 041 | Batch: 000 | RegLoss: 240.30060
2021-05-13 11:24:31,374 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 041 | Batch: 100 | RegLoss: 241.98709
2021-05-13 11:24:43,312 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 042 | Batch: 000 | RegLoss: 236.38290
2021-05-13 11:24:50,628 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 042 | Batch: 100 | RegLoss: 237.84007
2021-05-13 11:25:02,462 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 043 | Batch: 000 | RegLoss: 238.13885
2021-05-13 11:25:09,602 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 043 | Batch: 100 | RegLoss: 241.51602
2021-05-13 11:25:21,985 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 044 | Batch: 000 | RegLoss: 239.22614
2021-05-13 11:25:29,344 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 044 | Batch: 100 | RegLoss: 239.02203
2021-05-13 11:25:41,763 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 045 | Batch: 000 | RegLoss: 238.55103
2021-05-13 11:25:48,893 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 045 | Batch: 100 | RegLoss: 237.04831
2021-05-13 11:25:59,820 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 046 | Batch: 000 | RegLoss: 239.60516
2021-05-13 11:26:06,520 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 046 | Batch: 100 | RegLoss: 237.02855
2021-05-13 11:26:18,337 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 047 | Batch: 000 | RegLoss: 239.91148
2021-05-13 11:26:25,274 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 047 | Batch: 100 | RegLoss: 237.59708
2021-05-13 11:26:37,861 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 048 | Batch: 000 | RegLoss: 240.43770
2021-05-13 11:26:44,826 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 048 | Batch: 100 | RegLoss: 238.46988
2021-05-13 11:26:56,923 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 049 | Batch: 000 | RegLoss: 239.59991
2021-05-13 11:27:04,160 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 049 | Batch: 100 | RegLoss: 239.75989
2021-05-13 11:27:14,896 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 050 | Batch: 000 | RegLoss: 237.39967
2021-05-13 11:27:22,362 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 050 | Batch: 100 | RegLoss: 234.67993
2021-05-13 11:27:34,832 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 051 | Batch: 000 | RegLoss: 238.30318
2021-05-13 11:27:41,880 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 051 | Batch: 100 | RegLoss: 237.81758
2021-05-13 11:27:53,007 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 052 | Batch: 000 | RegLoss: 234.99500
2021-05-13 11:28:00,353 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 052 | Batch: 100 | RegLoss: 237.77597
2021-05-13 11:28:12,206 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 053 | Batch: 000 | RegLoss: 240.29781
2021-05-13 11:28:19,125 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 053 | Batch: 100 | RegLoss: 237.84244
2021-05-13 11:28:30,845 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 054 | Batch: 000 | RegLoss: 239.10757
2021-05-13 11:28:37,870 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 054 | Batch: 100 | RegLoss: 239.99527
2021-05-13 11:28:49,644 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 055 | Batch: 000 | RegLoss: 240.96228
2021-05-13 11:28:56,895 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 055 | Batch: 100 | RegLoss: 237.85780
2021-05-13 11:29:08,618 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 056 | Batch: 000 | RegLoss: 238.07437
2021-05-13 11:29:16,074 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 056 | Batch: 100 | RegLoss: 237.04881
2021-05-13 11:29:28,509 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 057 | Batch: 000 | RegLoss: 239.36523
2021-05-13 11:29:35,918 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 057 | Batch: 100 | RegLoss: 237.87465
2021-05-13 11:29:48,161 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 058 | Batch: 000 | RegLoss: 234.57355
2021-05-13 11:29:55,425 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 058 | Batch: 100 | RegLoss: 238.13287
2021-05-13 11:30:07,518 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 059 | Batch: 000 | RegLoss: 238.59259
2021-05-13 11:30:14,802 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 059 | Batch: 100 | RegLoss: 238.87567
2021-05-13 11:30:26,447 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 060 | Batch: 000 | RegLoss: 237.41940
2021-05-13 11:30:33,864 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 060 | Batch: 100 | RegLoss: 238.82201
2021-05-13 11:30:46,133 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 061 | Batch: 000 | RegLoss: 235.17944
2021-05-13 11:30:53,291 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 061 | Batch: 100 | RegLoss: 236.95625
2021-05-13 11:31:04,740 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 062 | Batch: 000 | RegLoss: 239.98257
2021-05-13 11:31:12,239 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 062 | Batch: 100 | RegLoss: 240.21857
2021-05-13 11:31:24,481 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 063 | Batch: 000 | RegLoss: 241.23196
2021-05-13 11:31:31,574 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 063 | Batch: 100 | RegLoss: 237.23358
2021-05-13 11:31:43,194 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 064 | Batch: 000 | RegLoss: 239.58850
2021-05-13 11:31:50,514 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 064 | Batch: 100 | RegLoss: 237.97623
2021-05-13 11:32:02,490 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 065 | Batch: 000 | RegLoss: 238.58992
2021-05-13 11:32:09,826 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 065 | Batch: 100 | RegLoss: 234.51321
2021-05-13 11:32:20,696 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 066 | Batch: 000 | RegLoss: 240.28714
2021-05-13 11:32:27,882 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 066 | Batch: 100 | RegLoss: 238.96255
2021-05-13 11:32:38,428 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 067 | Batch: 000 | RegLoss: 235.72055
2021-05-13 11:32:45,484 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 067 | Batch: 100 | RegLoss: 235.26584
2021-05-13 11:32:57,511 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 068 | Batch: 000 | RegLoss: 237.99777
2021-05-13 11:33:04,691 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 068 | Batch: 100 | RegLoss: 238.68083
2021-05-13 11:33:15,637 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 069 | Batch: 000 | RegLoss: 239.95372
2021-05-13 11:33:22,510 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 069 | Batch: 100 | RegLoss: 237.08276
2021-05-13 11:33:34,008 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 070 | Batch: 000 | RegLoss: 240.71869
2021-05-13 11:33:41,168 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 070 | Batch: 100 | RegLoss: 238.64236
2021-05-13 11:33:53,341 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 071 | Batch: 000 | RegLoss: 238.11035
2021-05-13 11:34:00,672 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 071 | Batch: 100 | RegLoss: 237.89896
2021-05-13 11:34:13,109 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 072 | Batch: 000 | RegLoss: 235.75452
2021-05-13 11:34:20,145 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 072 | Batch: 100 | RegLoss: 238.14252
2021-05-13 11:34:32,225 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 073 | Batch: 000 | RegLoss: 239.47060
2021-05-13 11:34:39,285 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 073 | Batch: 100 | RegLoss: 234.61446
2021-05-13 11:34:51,368 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 074 | Batch: 000 | RegLoss: 235.41956
2021-05-13 11:34:58,406 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 074 | Batch: 100 | RegLoss: 236.71982
2021-05-13 11:35:10,547 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 075 | Batch: 000 | RegLoss: 238.24081
2021-05-13 11:35:17,774 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 075 | Batch: 100 | RegLoss: 235.98044
2021-05-13 11:35:29,513 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 076 | Batch: 000 | RegLoss: 238.81982
2021-05-13 11:35:36,872 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 076 | Batch: 100 | RegLoss: 238.43216
2021-05-13 11:35:48,884 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 077 | Batch: 000 | RegLoss: 238.99309
2021-05-13 11:35:56,265 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 077 | Batch: 100 | RegLoss: 235.25043
2021-05-13 11:36:08,588 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 078 | Batch: 000 | RegLoss: 236.99551
2021-05-13 11:36:15,772 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 078 | Batch: 100 | RegLoss: 237.20190
2021-05-13 11:36:30,924 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 079 | Batch: 000 | RegLoss: 237.84875
2021-05-13 11:36:38,060 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 079 | Batch: 100 | RegLoss: 236.21915
2021-05-13 11:36:50,411 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 080 | Batch: 000 | RegLoss: 237.78215
2021-05-13 11:36:57,920 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 080 | Batch: 100 | RegLoss: 236.24368
2021-05-13 11:37:10,078 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 081 | Batch: 000 | RegLoss: 237.42369
2021-05-13 11:37:17,065 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 081 | Batch: 100 | RegLoss: 237.67828
2021-05-13 11:37:27,524 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 082 | Batch: 000 | RegLoss: 237.06107
2021-05-13 11:37:34,424 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 082 | Batch: 100 | RegLoss: 237.22469
2021-05-13 11:37:46,646 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 083 | Batch: 000 | RegLoss: 236.61606
2021-05-13 11:37:53,747 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 083 | Batch: 100 | RegLoss: 239.75198
2021-05-13 11:38:04,360 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 084 | Batch: 000 | RegLoss: 234.92477
2021-05-13 11:38:11,538 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 084 | Batch: 100 | RegLoss: 237.32147
2021-05-13 11:38:23,949 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 085 | Batch: 000 | RegLoss: 238.01465
2021-05-13 11:38:31,066 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 085 | Batch: 100 | RegLoss: 238.95735
2021-05-13 11:38:43,373 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 086 | Batch: 000 | RegLoss: 238.11737
2021-05-13 11:38:50,627 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 086 | Batch: 100 | RegLoss: 236.90474
2021-05-13 11:39:01,109 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 087 | Batch: 000 | RegLoss: 239.41943
2021-05-13 11:39:08,186 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 087 | Batch: 100 | RegLoss: 237.67401
2021-05-13 11:39:19,042 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 088 | Batch: 000 | RegLoss: 236.54655
2021-05-13 11:39:25,851 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 088 | Batch: 100 | RegLoss: 236.16969
2021-05-13 11:39:36,136 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 089 | Batch: 000 | RegLoss: 236.39581
2021-05-13 11:39:42,791 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 089 | Batch: 100 | RegLoss: 239.01059
2021-05-13 11:39:54,474 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 090 | Batch: 000 | RegLoss: 237.99657
2021-05-13 11:40:01,333 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 090 | Batch: 100 | RegLoss: 238.80705
2021-05-13 11:40:13,977 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 091 | Batch: 000 | RegLoss: 237.58604
2021-05-13 11:40:20,845 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 091 | Batch: 100 | RegLoss: 238.95544
2021-05-13 11:40:32,591 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 092 | Batch: 000 | RegLoss: 236.98120
2021-05-13 11:40:39,523 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 092 | Batch: 100 | RegLoss: 236.45354
2021-05-13 11:40:51,377 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 093 | Batch: 000 | RegLoss: 235.02621
2021-05-13 11:40:58,515 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 093 | Batch: 100 | RegLoss: 236.23557
2021-05-13 11:41:10,207 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 094 | Batch: 000 | RegLoss: 238.40822
2021-05-13 11:41:17,200 - gradient_boosting.py[line:292] - INFO: Estimator: 000 | Epoch: 094 | Batch: 100 | RegLoss: 239.20416
